0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
Affinity,Dragon Stompy,4.0,4.0,0.5,"{""source"": ""Affinity"", ""target"": ""Dragon Stompy"", ""value"":0.5},","{""source"": ""Affinity"", ""target"": ""Dragon Stompy"", ""value"":0.25},"
Affinity,Dredge,7.0,2.0,0.2222222222222222,"{""source"": ""Affinity"", ""target"": ""Dredge"", ""value"":0.2222222222222222},","{""source"": ""Affinity"", ""target"": ""Dredge"", ""value"":0.04938271604938271},"
Affinity,Eldrazi Aggro,2.2,2.4,0.5217391304347826,"{""source"": ""Affinity"", ""target"": ""Eldrazi Aggro"", ""value"":0.5217391304347826},","{""source"": ""Affinity"", ""target"": ""Eldrazi Aggro"", ""value"":0.2722117202268431},"
Affinity,Elves,2.0,4.0,0.6666666666666666,"{""source"": ""Affinity"", ""target"": ""Elves"", ""value"":0.6666666666666666},","{""source"": ""Affinity"", ""target"": ""Elves"", ""value"":0.4444444444444444},"
Affinity,Goblins,2.5,1.5,0.375,"{""source"": ""Affinity"", ""target"": ""Goblins"", ""value"":0.375},","{""source"": ""Affinity"", ""target"": ""Goblins"", ""value"":0.140625},"
Affinity,LOAM,3.666666667,3.666666667,0.5000000000000001,"{""source"": ""Affinity"", ""target"": ""LOAM"", ""value"":0.5000000000000001},","{""source"": ""Affinity"", ""target"": ""LOAM"", ""value"":0.2500000000000001},"
Affinity,Nic Fit,8.333333334,2.666666667,0.2424242424325069,"{""source"": ""Affinity"", ""target"": ""Nic Fit"", ""value"":0.2424242424325069},","{""source"": ""Affinity"", ""target"": ""Nic Fit"", ""value"":0.058769513318974884},"
Affinity,Slivers,0,4.0,1.0,"{""source"": ""Affinity"", ""target"": ""Slivers"", ""value"":1.0},","{""source"": ""Affinity"", ""target"": ""Slivers"", ""value"":1.0},"
Antiquities War,Elves,10.0,1.0,0.09090909090909091,"{""source"": ""Antiquities War"", ""target"": ""Elves"", ""value"":0.09090909090909091},","{""source"": ""Antiquities War"", ""target"": ""Elves"", ""value"":0.008264462809917356},"
Antiquities War,Junk,9.0,1.0,0.1,"{""source"": ""Antiquities War"", ""target"": ""Junk"", ""value"":0.1},","{""source"": ""Antiquities War"", ""target"": ""Junk"", ""value"":0.010000000000000002},"
Antiquities War,Lands,13.571428572,1.0,0.06862745097770087,"{""source"": ""Antiquities War"", ""target"": ""Lands"", ""value"":0.06862745097770087},","{""source"": ""Antiquities War"", ""target"": ""Lands"", ""value"":0.004709727027696736},"
Antiquities War,Maverick,7.333333333000001,1.0,0.12000000000479999,"{""source"": ""Antiquities War"", ""target"": ""Maverick"", ""value"":0.12000000000479999},","{""source"": ""Antiquities War"", ""target"": ""Maverick"", ""value"":0.014400000001151998},"
Antiquities War,Painter,2.0,4.0,0.6666666666666666,"{""source"": ""Antiquities War"", ""target"": ""Painter"", ""value"":0.6666666666666666},","{""source"": ""Antiquities War"", ""target"": ""Painter"", ""value"":0.4444444444444444},"
Canadian Threshold,LOAM,6.666666666999999,1.1666666669999999,0.1489361702426437,"{""source"": ""Canadian Threshold"", ""target"": ""LOAM"", ""value"":0.1489361702426437},","{""source"": ""Canadian Threshold"", ""target"": ""LOAM"", ""value"":0.022181982806545743},"
Dark Depths,Food Chain,5.444444442999999,1.0,0.1551724138278835,"{""source"": ""Dark Depths"", ""target"": ""Food Chain"", ""value"":0.1551724138278835},","{""source"": ""Dark Depths"", ""target"": ""Food Chain"", ""value"":0.02407847801317193},"
Dark Depths,Junk,3.4444444450000002,1.999999999,0.3673469386218242,"{""source"": ""Dark Depths"", ""target"": ""Junk"", ""value"":0.3673469386218242},","{""source"": ""Dark Depths"", ""target"": ""Junk"", ""value"":0.1349437733148263},"
Dark Depths,Lands,9.126984127000002,1.444444444,0.13663663660013392,"{""source"": ""Dark Depths"", ""target"": ""Lands"", ""value"":0.13663663660013392},","{""source"": ""Dark Depths"", ""target"": ""Lands"", ""value"":0.018669570461397056},"
Dark Depths,LOAM,5.6666666679999995,1.8888888879999999,0.2499999998676471,"{""source"": ""Dark Depths"", ""target"": ""LOAM"", ""value"":0.2499999998676471},","{""source"": ""Dark Depths"", ""target"": ""LOAM"", ""value"":0.06249999993382355},"
