0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
4-c Control,BUG Midrange,4.5,3.0,0.4,"{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":0.4},","{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":0.16000000000000003},"
4-c Control,Canadian Threshold,8.25,1.0,0.10810810810810811,"{""source"": ""4-c Control"", ""target"": ""Canadian Threshold"", ""value"":0.10810810810810811},","{""source"": ""4-c Control"", ""target"": ""Canadian Threshold"", ""value"":0.011687363038714392},"
4-c Control,Delver (Other),6.5,1.5,0.1875,"{""source"": ""4-c Control"", ""target"": ""Delver (Other)"", ""value"":0.1875},","{""source"": ""4-c Control"", ""target"": ""Delver (Other)"", ""value"":0.03515625},"
4-c Control,Food Chain,7.5,1.5,0.16666666666666666,"{""source"": ""4-c Control"", ""target"": ""Food Chain"", ""value"":0.16666666666666666},","{""source"": ""4-c Control"", ""target"": ""Food Chain"", ""value"":0.027777777777777776},"
4-c Control,Grixis Control,4.625,2.875,0.38333333333333336,"{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.38333333333333336},","{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.14694444444444446},"
4-c Control,Infect,9.5,1.0,0.09523809523809523,"{""source"": ""4-c Control"", ""target"": ""Infect"", ""value"":0.09523809523809523},","{""source"": ""4-c Control"", ""target"": ""Infect"", ""value"":0.009070294784580497},"
4-c Control,Junk,16.0,1.0,0.058823529411764705,"{""source"": ""4-c Control"", ""target"": ""Junk"", ""value"":0.058823529411764705},","{""source"": ""4-c Control"", ""target"": ""Junk"", ""value"":0.0034602076124567475},"
4-c Control,Legacy Landstill,3.0,3.0,0.5,"{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":0.5},","{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":0.25},"
4-c Control,LOAM,12.666666667000001,1.0,0.07317073170553241,"{""source"": ""4-c Control"", ""target"": ""LOAM"", ""value"":0.07317073170553241},","{""source"": ""4-c Control"", ""target"": ""LOAM"", ""value"":0.0053539559783230065},"
4-c Control,Stoneblade,11.8,2.2,0.15714285714285717,"{""source"": ""4-c Control"", ""target"": ""Stoneblade"", ""value"":0.15714285714285717},","{""source"": ""4-c Control"", ""target"": ""Stoneblade"", ""value"":0.024693877551020416},"
4-c Control,UWx Control,6.6875,2.75,0.2913907284768212,"{""source"": ""4-c Control"", ""target"": ""UWx Control"", ""value"":0.2913907284768212},","{""source"": ""4-c Control"", ""target"": ""UWx Control"", ""value"":0.08490855664225253},"
Affinity,Antiquities War,9.0,3.0,0.25,"{""source"": ""Affinity"", ""target"": ""Antiquities War"", ""value"":0.25},","{""source"": ""Affinity"", ""target"": ""Antiquities War"", ""value"":0.0625},"
Affinity,Bomberman,13.0,4.0,0.23529411764705882,"{""source"": ""Affinity"", ""target"": ""Bomberman"", ""value"":0.23529411764705882},","{""source"": ""Affinity"", ""target"": ""Bomberman"", ""value"":0.05536332179930796},"
Affinity,Cloudpost Ramp,15.0,1.333333333,0.08163265304248228,"{""source"": ""Affinity"", ""target"": ""Cloudpost Ramp"", ""value"":0.08163265304248228},","{""source"": ""Affinity"", ""target"": ""Cloudpost Ramp"", ""value"":0.006663890042754292},"
Affinity,Eldrazi Aggro,10.8,2.2,0.16923076923076924,"{""source"": ""Affinity"", ""target"": ""Eldrazi Aggro"", ""value"":0.16923076923076924},","{""source"": ""Affinity"", ""target"": ""Eldrazi Aggro"", ""value"":0.028639053254437875},"
Affinity,Food Chain,11.5,2.5,0.17857142857142858,"{""source"": ""Affinity"", ""target"": ""Food Chain"", ""value"":0.17857142857142858},","{""source"": ""Affinity"", ""target"": ""Food Chain"", ""value"":0.03188775510204082},"
Affinity,MUD,16.5,2.5,0.13157894736842105,"{""source"": ""Affinity"", ""target"": ""MUD"", ""value"":0.13157894736842105},","{""source"": ""Affinity"", ""target"": ""MUD"", ""value"":0.017313019390581715},"
Affinity,Painter,11.0,1.0,0.08333333333333333,"{""source"": ""Affinity"", ""target"": ""Painter"", ""value"":0.08333333333333333},","{""source"": ""Affinity"", ""target"": ""Painter"", ""value"":0.006944444444444444},"
Antiquities War,Bomberman,6.0,3.0,0.3333333333333333,"{""source"": ""Antiquities War"", ""target"": ""Bomberman"", ""value"":0.3333333333333333},","{""source"": ""Antiquities War"", ""target"": ""Bomberman"", ""value"":0.1111111111111111},"
Antiquities War,Cloudpost Ramp,6.0,1.333333333,0.18181818178099174,"{""source"": ""Antiquities War"", ""target"": ""Cloudpost Ramp"", ""value"":0.18181818178099174},","{""source"": ""Antiquities War"", ""target"": ""Cloudpost Ramp"", ""value"":0.033057851226145754},"
Antiquities War,Eldrazi Aggro,1.7999999999999998,2.2,0.55,"{""source"": ""Antiquities War"", ""target"": ""Eldrazi Aggro"", ""value"":0.55},","{""source"": ""Antiquities War"", ""target"": ""Eldrazi Aggro"", ""value"":0.30250000000000005},"
Antiquities War,Food Chain,2.5,2.5,0.5,"{""source"": ""Antiquities War"", ""target"": ""Food Chain"", ""value"":0.5},","{""source"": ""Antiquities War"", ""target"": ""Food Chain"", ""value"":0.25},"
Antiquities War,MUD,7.5,2.5,0.25,"{""source"": ""Antiquities War"", ""target"": ""MUD"", ""value"":0.25},","{""source"": ""Antiquities War"", ""target"": ""MUD"", ""value"":0.0625},"
Antiquities War,Painter,2.0,1.0,0.3333333333333333,"{""source"": ""Antiquities War"", ""target"": ""Painter"", ""value"":0.3333333333333333},","{""source"": ""Antiquities War"", ""target"": ""Painter"", ""value"":0.1111111111111111},"
Arclight Phoenix,Dark Depths,8.977777778,1.6,0.15126050419850298,"{""source"": ""Arclight Phoenix"", ""target"": ""Dark Depths"", ""value"":0.15126050419850298},","{""source"": ""Arclight Phoenix"", ""target"": ""Dark Depths"", ""value"":0.022879740130385337},"
