0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
4-c Control,Arclight Phoenix,9.3,10.9,0.5396039603960398,"{""source"": ""4-c Control"", ""target"": ""Arclight Phoenix"", ""value"":0.5396039603960398},","{""source"": ""4-c Control"", ""target"": ""Arclight Phoenix"", ""value"":0.29117243407509086},"
4-c Control,BUG Midrange,11.5,11.5,0.5,"{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":0.5},","{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":0.25},"
4-c Control,Burn,22.833333334000002,1.8333333330000001,0.07432432430980643,"{""source"": ""4-c Control"", ""target"": ""Burn"", ""value"":0.07432432430980643},","{""source"": ""4-c Control"", ""target"": ""Burn"", ""value"":0.005524105184109283},"
4-c Control,Canadian Threshold,21.25,8.0,0.27350427350427353,"{""source"": ""4-c Control"", ""target"": ""Canadian Threshold"", ""value"":0.27350427350427353},","{""source"": ""4-c Control"", ""target"": ""Canadian Threshold"", ""value"":0.07480458762510046},"
4-c Control,Dark Depths,24.611111109999996,3.6666666670000003,0.12966601180317355,"{""source"": ""4-c Control"", ""target"": ""Dark Depths"", ""value"":0.12966601180317355},","{""source"": ""4-c Control"", ""target"": ""Dark Depths"", ""value"":0.016813274616940745},"
4-c Control,Death's Shadow,14.900000000000002,8.3,0.35775862068965525,"{""source"": ""4-c Control"", ""target"": ""Death's Shadow"", ""value"":0.35775862068965525},","{""source"": ""4-c Control"", ""target"": ""Death's Shadow"", ""value"":0.12799123067776463},"
4-c Control,Delver (Other),14.5,11.0,0.43137254901960786,"{""source"": ""4-c Control"", ""target"": ""Delver (Other)"", ""value"":0.43137254901960786},","{""source"": ""4-c Control"", ""target"": ""Delver (Other)"", ""value"":0.186082276047674},"
4-c Control,Doomsday,8.5,11.0,0.5641025641025641,"{""source"": ""4-c Control"", ""target"": ""Doomsday"", ""value"":0.5641025641025641},","{""source"": ""4-c Control"", ""target"": ""Doomsday"", ""value"":0.31821170282708744},"
4-c Control,Elves,23.500000001,4.333333333,0.15568862273878586,"{""source"": ""4-c Control"", ""target"": ""Elves"", ""value"":0.15568862273878586},","{""source"": ""4-c Control"", ""target"": ""Elves"", ""value"":0.02423894725029999},"
4-c Control,Food Chain,9.5,12.0,0.5581395348837209,"{""source"": ""4-c Control"", ""target"": ""Food Chain"", ""value"":0.5581395348837209},","{""source"": ""4-c Control"", ""target"": ""Food Chain"", ""value"":0.31151974040021635},"
4-c Control,Goblins,28.5,1.0,0.03389830508474576,"{""source"": ""4-c Control"", ""target"": ""Goblins"", ""value"":0.03389830508474576},","{""source"": ""4-c Control"", ""target"": ""Goblins"", ""value"":0.0011490950876185005},"
4-c Control,Grixis Control,10.875,12.0,0.5245901639344263,"{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.5245901639344263},","{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.2751948400967482},"
4-c Control,Grixis Delver,17.0,9.75,0.3644859813084112,"{""source"": ""4-c Control"", ""target"": ""Grixis Delver"", ""value"":0.3644859813084112},","{""source"": ""4-c Control"", ""target"": ""Grixis Delver"", ""value"":0.13285003057035547},"
4-c Control,Infect,16.0,7.0,0.30434782608695654,"{""source"": ""4-c Control"", ""target"": ""Infect"", ""value"":0.30434782608695654},","{""source"": ""4-c Control"", ""target"": ""Infect"", ""value"":0.09262759924385634},"
4-c Control,Junk,27.5,2.5,0.08333333333333333,"{""source"": ""4-c Control"", ""target"": ""Junk"", ""value"":0.08333333333333333},","{""source"": ""4-c Control"", ""target"": ""Junk"", ""value"":0.006944444444444444},"
4-c Control,Lands,36.357142855999996,1.0,0.026768642448237668,"{""source"": ""4-c Control"", ""target"": ""Lands"", ""value"":0.026768642448237668},","{""source"": ""4-c Control"", ""target"": ""Lands"", ""value"":0.0007165602185215915},"
4-c Control,Legacy Landstill,28.5,1.5,0.05,"{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":0.05},","{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":0.0025000000000000005},"
4-c Control,LOAM,30.500000000000004,3.666666667,0.10731707317944081,"{""source"": ""4-c Control"", ""target"": ""LOAM"", ""value"":0.10731707317944081},","{""source"": ""4-c Control"", ""target"": ""LOAM"", ""value"":0.011516954195801454},"
4-c Control,Maverick,29.500000000000004,1.333333333,0.04324324323289992,"{""source"": ""4-c Control"", ""target"": ""Maverick"", ""value"":0.04324324323289992},","{""source"": ""4-c Control"", ""target"": ""Maverick"", ""value"":0.001869978085299745},"
