0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
Affinity,Antiquities War,7.0,9.0,0.5625,"{""source"": ""Affinity"", ""target"": ""Antiquities War"", ""value"":0.5625},","{""source"": ""Affinity"", ""target"": ""Antiquities War"", ""value"":0.31640625},"
Affinity,Bomberman,9.0,10.0,0.5263157894736842,"{""source"": ""Affinity"", ""target"": ""Bomberman"", ""value"":0.5263157894736842},","{""source"": ""Affinity"", ""target"": ""Bomberman"", ""value"":0.27700831024930744},"
Affinity,Burn,13.5,1.5,0.1,"{""source"": ""Affinity"", ""target"": ""Burn"", ""value"":0.1},","{""source"": ""Affinity"", ""target"": ""Burn"", ""value"":0.010000000000000002},"
Affinity,Cloudpost Ramp,18.333333333,2.0,0.09836065573931739,"{""source"": ""Affinity"", ""target"": ""Cloudpost Ramp"", ""value"":0.09836065573931739},","{""source"": ""Affinity"", ""target"": ""Cloudpost Ramp"", ""value"":0.00967481859746851},"
Affinity,Dragon Stompy,16.166666667,6.333333333000001,0.2814814814666667,"{""source"": ""Affinity"", ""target"": ""Dragon Stompy"", ""value"":0.2814814814666667},","{""source"": ""Affinity"", ""target"": ""Dragon Stompy"", ""value"":0.07923182440866942},"
Affinity,Eldrazi Aggro,12.2,5.8,0.3222222222222222,"{""source"": ""Affinity"", ""target"": ""Eldrazi Aggro"", ""value"":0.3222222222222222},","{""source"": ""Affinity"", ""target"": ""Eldrazi Aggro"", ""value"":0.10382716049382713},"
Affinity,Goblins,17.0,2.0,0.10526315789473684,"{""source"": ""Affinity"", ""target"": ""Goblins"", ""value"":0.10526315789473684},","{""source"": ""Affinity"", ""target"": ""Goblins"", ""value"":0.011080332409972297},"
Affinity,LOAM,15.0,4.0,0.21052631578947367,"{""source"": ""Affinity"", ""target"": ""LOAM"", ""value"":0.21052631578947367},","{""source"": ""Affinity"", ""target"": ""LOAM"", ""value"":0.04432132963988919},"
Affinity,Merfolk,15.0,4.0,0.21052631578947367,"{""source"": ""Affinity"", ""target"": ""Merfolk"", ""value"":0.21052631578947367},","{""source"": ""Affinity"", ""target"": ""Merfolk"", ""value"":0.04432132963988919},"
Affinity,MUD,25.0,5.0,0.16666666666666666,"{""source"": ""Affinity"", ""target"": ""MUD"", ""value"":0.16666666666666666},","{""source"": ""Affinity"", ""target"": ""MUD"", ""value"":0.027777777777777776},"
Affinity,Painter,10.0,6.0,0.375,"{""source"": ""Affinity"", ""target"": ""Painter"", ""value"":0.375},","{""source"": ""Affinity"", ""target"": ""Painter"", ""value"":0.140625},"
Affinity,Slivers,15.0,4.0,0.21052631578947367,"{""source"": ""Affinity"", ""target"": ""Slivers"", ""value"":0.21052631578947367},","{""source"": ""Affinity"", ""target"": ""Slivers"", ""value"":0.04432132963988919},"
Antiquities War,Bomberman,6.0,9.0,0.6,"{""source"": ""Antiquities War"", ""target"": ""Bomberman"", ""value"":0.6},","{""source"": ""Antiquities War"", ""target"": ""Bomberman"", ""value"":0.36},"
Antiquities War,Burn,8.5,1.5,0.15,"{""source"": ""Antiquities War"", ""target"": ""Burn"", ""value"":0.15},","{""source"": ""Antiquities War"", ""target"": ""Burn"", ""value"":0.0225},"
Antiquities War,Cloudpost Ramp,13.333333333000002,2.0,0.1304347826115312,"{""source"": ""Antiquities War"", ""target"": ""Cloudpost Ramp"", ""value"":0.1304347826115312},","{""source"": ""Antiquities War"", ""target"": ""Cloudpost Ramp"", ""value"":0.017013232514917407},"
Antiquities War,Dragon Stompy,11.833333333,6.0,0.3364485981371299,"{""source"": ""Antiquities War"", ""target"": ""Dragon Stompy"", ""value"":0.3364485981371299},","{""source"": ""Antiquities War"", ""target"": ""Dragon Stompy"", ""value"":0.11319765918843994},"
Antiquities War,Eldrazi Aggro,7.199999999999999,5.8,0.446153846153846,"{""source"": ""Antiquities War"", ""target"": ""Eldrazi Aggro"", ""value"":0.446153846153846},","{""source"": ""Antiquities War"", ""target"": ""Eldrazi Aggro"", ""value"":0.1990532544378697},"
Antiquities War,Goblins,12.0,2.0,0.14285714285714285,"{""source"": ""Antiquities War"", ""target"": ""Goblins"", ""value"":0.14285714285714285},","{""source"": ""Antiquities War"", ""target"": ""Goblins"", ""value"":0.02040816326530612},"
Antiquities War,Grixis Control,8.75,1.25,0.125,"{""source"": ""Antiquities War"", ""target"": ""Grixis Control"", ""value"":0.125},","{""source"": ""Antiquities War"", ""target"": ""Grixis Control"", ""value"":0.015625},"
Antiquities War,Junk,10.0,1.0,0.09090909090909091,"{""source"": ""Antiquities War"", ""target"": ""Junk"", ""value"":0.09090909090909091},","{""source"": ""Antiquities War"", ""target"": ""Junk"", ""value"":0.008264462809917356},"
Antiquities War,LOAM,10.0,4.0,0.2857142857142857,"{""source"": ""Antiquities War"", ""target"": ""LOAM"", ""value"":0.2857142857142857},","{""source"": ""Antiquities War"", ""target"": ""LOAM"", ""value"":0.08163265306122448},"
Antiquities War,Merfolk,10.0,4.0,0.2857142857142857,"{""source"": ""Antiquities War"", ""target"": ""Merfolk"", ""value"":0.2857142857142857},","{""source"": ""Antiquities War"", ""target"": ""Merfolk"", ""value"":0.08163265306122448},"
Antiquities War,MUD,20.0,5.0,0.2,"{""source"": ""Antiquities War"", ""target"": ""MUD"", ""value"":0.2},","{""source"": ""Antiquities War"", ""target"": ""MUD"", ""value"":0.04000000000000001},"
Antiquities War,Painter,5.0,6.0,0.5454545454545454,"{""source"": ""Antiquities War"", ""target"": ""Painter"", ""value"":0.5454545454545454},","{""source"": ""Antiquities War"", ""target"": ""Painter"", ""value"":0.29752066115702475},"
Antiquities War,Slivers,10.0,4.0,0.2857142857142857,"{""source"": ""Antiquities War"", ""target"": ""Slivers"", ""value"":0.2857142857142857},","{""source"": ""Antiquities War"", ""target"": ""Slivers"", ""value"":0.08163265306122448},"
Belcher,Bomberman,14.0,4.0,0.2222222222222222,"{""source"": ""Belcher"", ""target"": ""Bomberman"", ""value"":0.2222222222222222},","{""source"": ""Belcher"", ""target"": ""Bomberman"", ""value"":0.04938271604938271},"
Belcher,Doomsday,4.0,4.0,0.5,"{""source"": ""Belcher"", ""target"": ""Doomsday"", ""value"":0.5},","{""source"": ""Belcher"", ""target"": ""Doomsday"", ""value"":0.25},"
Belcher,Dragon Stompy,13.833333333,4.0,0.22429906542475328,"{""source"": ""Belcher"", ""target"": ""Dragon Stompy"", ""value"":0.22429906542475328},","{""source"": ""Belcher"", ""target"": ""Dragon Stompy"", ""value"":0.050310070750417754},"
Belcher,Dredge,6.0,2.0,0.25,"{""source"": ""Belcher"", ""target"": ""Dredge"", ""value"":0.25},","{""source"": ""Belcher"", ""target"": ""Dredge"", ""value"":0.0625},"
Belcher,Pikula,7.5,2.0,0.21052631578947367,"{""source"": ""Belcher"", ""target"": ""Pikula"", ""value"":0.21052631578947367},","{""source"": ""Belcher"", ""target"": ""Pikula"", ""value"":0.04432132963988919},"
Belcher,Storm,3.444444444,4.888888889,0.5866666667034667,"{""source"": ""Belcher"", ""target"": ""Storm"", ""value"":0.5866666667034667},","{""source"": ""Belcher"", ""target"": ""Storm"", ""value"":0.34417777782095643},"
Bomberman,Burn,12.5,1.5,0.10714285714285714,"{""source"": ""Bomberman"", ""target"": ""Burn"", ""value"":0.10714285714285714},","{""source"": ""Bomberman"", ""target"": ""Burn"", ""value"":0.011479591836734693},"
