0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
4-c Control,Arclight Phoenix,9.3,10.9,0.5396039603960398,"{""source"": ""4-c Control"", ""target"": ""Arclight Phoenix"", ""value"":0.5396039603960398},","{""source"": ""4-c Control"", ""target"": ""Arclight Phoenix"", ""value"":0.29117243407509086},"
4-c Control,BUG Midrange,13.0,11.5,0.46938775510204084,"{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":0.46938775510204084},","{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":0.22032486463973347},"
4-c Control,Burn,22.833333334000002,1.8333333330000001,0.07432432430980643,"{""source"": ""4-c Control"", ""target"": ""Burn"", ""value"":0.07432432430980643},","{""source"": ""4-c Control"", ""target"": ""Burn"", ""value"":0.005524105184109283},"
4-c Control,Canadian Threshold,21.25,8.0,0.27350427350427353,"{""source"": ""4-c Control"", ""target"": ""Canadian Threshold"", ""value"":0.27350427350427353},","{""source"": ""4-c Control"", ""target"": ""Canadian Threshold"", ""value"":0.07480458762510046},"
4-c Control,Dark Depths,29.055555554999998,3.6666666670000003,0.11205432938276438,"{""source"": ""4-c Control"", ""target"": ""Dark Depths"", ""value"":0.11205432938276438},","{""source"": ""4-c Control"", ""target"": ""Dark Depths"", ""value"":0.012556172733421054},"
4-c Control,Death's Shadow,18.5,8.3,0.30970149253731344,"{""source"": ""4-c Control"", ""target"": ""Death's Shadow"", ""value"":0.30970149253731344},","{""source"": ""4-c Control"", ""target"": ""Death's Shadow"", ""value"":0.0959150144798396},"
4-c Control,Delver (Other),14.5,11.0,0.43137254901960786,"{""source"": ""4-c Control"", ""target"": ""Delver (Other)"", ""value"":0.43137254901960786},","{""source"": ""4-c Control"", ""target"": ""Delver (Other)"", ""value"":0.186082276047674},"
4-c Control,Doomsday,8.5,11.0,0.5641025641025641,"{""source"": ""4-c Control"", ""target"": ""Doomsday"", ""value"":0.5641025641025641},","{""source"": ""4-c Control"", ""target"": ""Doomsday"", ""value"":0.31821170282708744},"
4-c Control,Elves,26.833333335,4.333333333,0.13903743313843686,"{""source"": ""4-c Control"", ""target"": ""Elves"", ""value"":0.13903743313843686},","{""source"": ""4-c Control"", ""target"": ""Elves"", ""value"":0.0193314078137253},"
4-c Control,Food Chain,9.5,12.0,0.5581395348837209,"{""source"": ""4-c Control"", ""target"": ""Food Chain"", ""value"":0.5581395348837209},","{""source"": ""4-c Control"", ""target"": ""Food Chain"", ""value"":0.31151974040021635},"
4-c Control,Goblins,32.5,1.0,0.029850746268656716,"{""source"": ""4-c Control"", ""target"": ""Goblins"", ""value"":0.029850746268656716},","{""source"": ""4-c Control"", ""target"": ""Goblins"", ""value"":0.0008910670527957228},"
4-c Control,Grixis Control,10.875,12.0,0.5245901639344263,"{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.5245901639344263},","{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.2751948400967482},"
4-c Control,Grixis Delver,17.0,9.75,0.3644859813084112,"{""source"": ""4-c Control"", ""target"": ""Grixis Delver"", ""value"":0.3644859813084112},","{""source"": ""4-c Control"", ""target"": ""Grixis Delver"", ""value"":0.13285003057035547},"
4-c Control,Infect,22.0,7.0,0.2413793103448276,"{""source"": ""4-c Control"", ""target"": ""Infect"", ""value"":0.2413793103448276},","{""source"": ""4-c Control"", ""target"": ""Infect"", ""value"":0.0582639714625446},"
4-c Control,Junk,32.5,2.5,0.07142857142857142,"{""source"": ""4-c Control"", ""target"": ""Junk"", ""value"":0.07142857142857142},","{""source"": ""4-c Control"", ""target"": ""Junk"", ""value"":0.00510204081632653},"
4-c Control,Lands,41.499999998999996,1.0,0.02352941176525952,"{""source"": ""4-c Control"", ""target"": ""Lands"", ""value"":0.02352941176525952},","{""source"": ""4-c Control"", ""target"": ""Lands"", ""value"":0.0005536332180191331},"
4-c Control,Legacy Landstill,28.5,1.5,0.05,"{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":0.05},","{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":0.0025000000000000005},"
4-c Control,LOAM,32.833333334,3.666666667,0.10045662101094638,"{""source"": ""4-c Control"", ""target"": ""LOAM"", ""value"":0.10045662101094638},","{""source"": ""4-c Control"", ""target"": ""LOAM"", ""value"":0.010091532704936913},"
4-c Control,Maverick,34.5,1.333333333,0.0372093023166252,"{""source"": ""4-c Control"", ""target"": ""Maverick"", ""value"":0.0372093023166252},","{""source"": ""4-c Control"", ""target"": ""Maverick"", ""value"":0.0013845321788900093},"
