0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
4-c Control,BUG Midrange,0.5,2.0,0.8,"{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":0.8},","{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":0.6400000000000001},"
4-c Control,Grixis Control,0.25,2.0,0.8888888888888888,"{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.8888888888888888},","{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.7901234567901234},"
4-c Control,Legacy Landstill,1.0,2.0,0.6666666666666666,"{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":0.6666666666666666},","{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":0.4444444444444444},"
4-c Control,Stoneblade,0.3999999999999999,2.0,0.8333333333333333,"{""source"": ""4-c Control"", ""target"": ""Stoneblade"", ""value"":0.8333333333333333},","{""source"": ""4-c Control"", ""target"": ""Stoneblade"", ""value"":0.6944444444444443},"
4-c Control,UWx Control,0.75,2.0,0.7272727272727273,"{""source"": ""4-c Control"", ""target"": ""UWx Control"", ""value"":0.7272727272727273},","{""source"": ""4-c Control"", ""target"": ""UWx Control"", ""value"":0.5289256198347108},"
BUG Midrange,Grixis Control,0.75,2.0,0.7272727272727273,"{""source"": ""BUG Midrange"", ""target"": ""Grixis Control"", ""value"":0.7272727272727273},","{""source"": ""BUG Midrange"", ""target"": ""Grixis Control"", ""value"":0.5289256198347108},"
BUG Midrange,Legacy Landstill,1.5,2.0,0.5714285714285714,"{""source"": ""BUG Midrange"", ""target"": ""Legacy Landstill"", ""value"":0.5714285714285714},","{""source"": ""BUG Midrange"", ""target"": ""Legacy Landstill"", ""value"":0.32653061224489793},"
BUG Midrange,Stoneblade,0.8999999999999999,2.0,0.689655172413793,"{""source"": ""BUG Midrange"", ""target"": ""Stoneblade"", ""value"":0.689655172413793},","{""source"": ""BUG Midrange"", ""target"": ""Stoneblade"", ""value"":0.4756242568370986},"
BUG Midrange,UWx Control,1.25,2.0,0.6153846153846154,"{""source"": ""BUG Midrange"", ""target"": ""UWx Control"", ""value"":0.6153846153846154},","{""source"": ""BUG Midrange"", ""target"": ""UWx Control"", ""value"":0.37869822485207105},"
Cloudpost Ramp,MUD,0.16666666699999988,1.5,0.8999999998200001,"{""source"": ""Cloudpost Ramp"", ""target"": ""MUD"", ""value"":0.8999999998200001},","{""source"": ""Cloudpost Ramp"", ""target"": ""MUD"", ""value"":0.8099999996760002},"
Cloudpost Ramp,Nic Fit,0.333333334,1.333333333,0.7999999996399999,"{""source"": ""Cloudpost Ramp"", ""target"": ""Nic Fit"", ""value"":0.7999999996399999},","{""source"": ""Cloudpost Ramp"", ""target"": ""Nic Fit"", ""value"":0.6399999994239999},"
Grixis Control,Legacy Landstill,0.75,2.25,0.75,"{""source"": ""Grixis Control"", ""target"": ""Legacy Landstill"", ""value"":0.75},","{""source"": ""Grixis Control"", ""target"": ""Legacy Landstill"", ""value"":0.5625},"
Grixis Control,Stoneblade,0.1499999999999999,2.25,0.9374999999999999,"{""source"": ""Grixis Control"", ""target"": ""Stoneblade"", ""value"":0.9374999999999999},","{""source"": ""Grixis Control"", ""target"": ""Stoneblade"", ""value"":0.8789062499999998},"
Grixis Control,UWx Control,0.5,2.25,0.8181818181818182,"{""source"": ""Grixis Control"", ""target"": ""UWx Control"", ""value"":0.8181818181818182},","{""source"": ""Grixis Control"", ""target"": ""UWx Control"", ""value"":0.6694214876033059},"
Junk,LOAM,1.0,2.0,0.6666666666666666,"{""source"": ""Junk"", ""target"": ""LOAM"", ""value"":0.6666666666666666},","{""source"": ""Junk"", ""target"": ""LOAM"", ""value"":0.4444444444444444},"
Junk,Pikula,1.0,2.0,0.6666666666666666,"{""source"": ""Junk"", ""target"": ""Pikula"", ""value"":0.6666666666666666},","{""source"": ""Junk"", ""target"": ""Pikula"", ""value"":0.4444444444444444},"
Legacy Landstill,Stoneblade,0.6000000000000001,2.4,0.7999999999999998,"{""source"": ""Legacy Landstill"", ""target"": ""Stoneblade"", ""value"":0.7999999999999998},","{""source"": ""Legacy Landstill"", ""target"": ""Stoneblade"", ""value"":0.6399999999999997},"
Legacy Landstill,UWx Control,0.25,2.75,0.9166666666666666,"{""source"": ""Legacy Landstill"", ""target"": ""UWx Control"", ""value"":0.9166666666666666},","{""source"": ""Legacy Landstill"", ""target"": ""UWx Control"", ""value"":0.8402777777777777},"
LOAM,Pikula,0.0,3.0,1.0,"{""source"": ""LOAM"", ""target"": ""Pikula"", ""value"":1.0},","{""source"": ""LOAM"", ""target"": ""Pikula"", ""value"":1.0},"
MUD,Nic Fit,0.1666666670000001,1.333333333,0.8888888886666667,"{""source"": ""MUD"", ""target"": ""Nic Fit"", ""value"":0.8888888886666667},","{""source"": ""MUD"", ""target"": ""Nic Fit"", ""value"":0.7901234563950618},"
Stoneblade,UWx Control,0.3500000000000001,2.4,0.8727272727272726,"{""source"": ""Stoneblade"", ""target"": ""UWx Control"", ""value"":0.8727272727272726},","{""source"": ""Stoneblade"", ""target"": ""UWx Control"", ""value"":0.7616528925619832},"
