0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
4-c Control,BUG Midrange,3.5,2.0,0.36363636363636365,"{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":0.36363636363636365},","{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":0.1322314049586777},"
4-c Control,Canadian Threshold,3.75,1.0,0.21052631578947367,"{""source"": ""4-c Control"", ""target"": ""Canadian Threshold"", ""value"":0.21052631578947367},","{""source"": ""4-c Control"", ""target"": ""Canadian Threshold"", ""value"":0.04432132963988919},"
4-c Control,Delver (Other),4.0,1.0,0.2,"{""source"": ""4-c Control"", ""target"": ""Delver (Other)"", ""value"":0.2},","{""source"": ""4-c Control"", ""target"": ""Delver (Other)"", ""value"":0.04000000000000001},"
4-c Control,Grixis Control,1.625,2.875,0.6388888888888888,"{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.6388888888888888},","{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.40817901234567894},"
4-c Control,Junk,9.0,1.0,0.1,"{""source"": ""4-c Control"", ""target"": ""Junk"", ""value"":0.1},","{""source"": ""4-c Control"", ""target"": ""Junk"", ""value"":0.010000000000000002},"
4-c Control,Legacy Landstill,1.0,3.0,0.75,"{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":0.75},","{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":0.5625},"
4-c Control,LOAM,7.0,1.0,0.125,"{""source"": ""4-c Control"", ""target"": ""LOAM"", ""value"":0.125},","{""source"": ""4-c Control"", ""target"": ""LOAM"", ""value"":0.015625},"
4-c Control,Stoneblade,1.7999999999999998,2.2,0.55,"{""source"": ""4-c Control"", ""target"": ""Stoneblade"", ""value"":0.55},","{""source"": ""4-c Control"", ""target"": ""Stoneblade"", ""value"":0.30250000000000005},"
4-c Control,UWx Control,1.25,2.75,0.6875,"{""source"": ""4-c Control"", ""target"": ""UWx Control"", ""value"":0.6875},","{""source"": ""4-c Control"", ""target"": ""UWx Control"", ""value"":0.47265625},"
Arclight Phoenix,Dark Depths,1.4,1.6,0.5333333333333334,"{""source"": ""Arclight Phoenix"", ""target"": ""Dark Depths"", ""value"":0.5333333333333334},","{""source"": ""Arclight Phoenix"", ""target"": ""Dark Depths"", ""value"":0.28444444444444456},"
Arclight Phoenix,Junk,5.4,1.6,0.2285714285714286,"{""source"": ""Arclight Phoenix"", ""target"": ""Junk"", ""value"":0.2285714285714286},","{""source"": ""Arclight Phoenix"", ""target"": ""Junk"", ""value"":0.05224489795918368},"
Arclight Phoenix,LOAM,3.4,1.6,0.32,"{""source"": ""Arclight Phoenix"", ""target"": ""LOAM"", ""value"":0.32},","{""source"": ""Arclight Phoenix"", ""target"": ""LOAM"", ""value"":0.1024},"
Arclight Phoenix,Pikula,2.4,1.6,0.4000000000000001,"{""source"": ""Arclight Phoenix"", ""target"": ""Pikula"", ""value"":0.4000000000000001},","{""source"": ""Arclight Phoenix"", ""target"": ""Pikula"", ""value"":0.16000000000000006},"
Arclight Phoenix,Zombie Bombardment,0.3999999999999999,1.6,0.8,"{""source"": ""Arclight Phoenix"", ""target"": ""Zombie Bombardment"", ""value"":0.8},","{""source"": ""Arclight Phoenix"", ""target"": ""Zombie Bombardment"", ""value"":0.6400000000000001},"
BUG Midrange,Canadian Threshold,1.75,1.75,0.5,"{""source"": ""BUG Midrange"", ""target"": ""Canadian Threshold"", ""value"":0.5},","{""source"": ""BUG Midrange"", ""target"": ""Canadian Threshold"", ""value"":0.25},"
BUG Midrange,Delver (Other),1.5,2.0,0.5714285714285714,"{""source"": ""BUG Midrange"", ""target"": ""Delver (Other)"", ""value"":0.5714285714285714},","{""source"": ""BUG Midrange"", ""target"": ""Delver (Other)"", ""value"":0.32653061224489793},"
BUG Midrange,Grixis Control,4.875,1.0,0.1702127659574468,"{""source"": ""BUG Midrange"", ""target"": ""Grixis Control"", ""value"":0.1702127659574468},","{""source"": ""BUG Midrange"", ""target"": ""Grixis Control"", ""value"":0.028972385694884563},"
BUG Midrange,Junk,6.5,2.0,0.23529411764705882,"{""source"": ""BUG Midrange"", ""target"": ""Junk"", ""value"":0.23529411764705882},","{""source"": ""BUG Midrange"", ""target"": ""Junk"", ""value"":0.05536332179930796},"
BUG Midrange,Legacy Landstill,4.5,1.0,0.18181818181818182,"{""source"": ""BUG Midrange"", ""target"": ""Legacy Landstill"", ""value"":0.18181818181818182},","{""source"": ""BUG Midrange"", ""target"": ""Legacy Landstill"", ""value"":0.03305785123966942},"
BUG Midrange,LOAM,6.5,1.0,0.13333333333333333,"{""source"": ""BUG Midrange"", ""target"": ""LOAM"", ""value"":0.13333333333333333},","{""source"": ""BUG Midrange"", ""target"": ""LOAM"", ""value"":0.017777777777777778},"
BUG Midrange,Stoneblade,3.7,1.0,0.2127659574468085,"{""source"": ""BUG Midrange"", ""target"": ""Stoneblade"", ""value"":0.2127659574468085},","{""source"": ""BUG Midrange"", ""target"": ""Stoneblade"", ""value"":0.04526935264825713},"
BUG Midrange,UWx Control,4.25,1.0,0.19047619047619047,"{""source"": ""BUG Midrange"", ""target"": ""UWx Control"", ""value"":0.19047619047619047},","{""source"": ""BUG Midrange"", ""target"": ""UWx Control"", ""value"":0.03628117913832199},"
Canadian Threshold,Delver (Other),0.25,1.75,0.875,"{""source"": ""Canadian Threshold"", ""target"": ""Delver (Other)"", ""value"":0.875},","{""source"": ""Canadian Threshold"", ""target"": ""Delver (Other)"", ""value"":0.765625},"
Canadian Threshold,Junk,5.25,1.75,0.25,"{""source"": ""Canadian Threshold"", ""target"": ""Junk"", ""value"":0.25},","{""source"": ""Canadian Threshold"", ""target"": ""Junk"", ""value"":0.0625},"
Canadian Threshold,LOAM,4.75,1.0,0.17391304347826086,"{""source"": ""Canadian Threshold"", ""target"": ""LOAM"", ""value"":0.17391304347826086},","{""source"": ""Canadian Threshold"", ""target"": ""LOAM"", ""value"":0.030245746691871453},"
Dark Depths,Junk,4.0,3.0,0.42857142857142855,"{""source"": ""Dark Depths"", ""target"": ""Junk"", ""value"":0.42857142857142855},","{""source"": ""Dark Depths"", ""target"": ""Junk"", ""value"":0.18367346938775508},"
Dark Depths,LOAM,2.0,3.0,0.6,"{""source"": ""Dark Depths"", ""target"": ""LOAM"", ""value"":0.6},","{""source"": ""Dark Depths"", ""target"": ""LOAM"", ""value"":0.36},"
Dark Depths,Pikula,1.0,3.0,0.75,"{""source"": ""Dark Depths"", ""target"": ""Pikula"", ""value"":0.75},","{""source"": ""Dark Depths"", ""target"": ""Pikula"", ""value"":0.5625},"
Dark Depths,Zombie Bombardment,1.0,2.0,0.6666666666666666,"{""source"": ""Dark Depths"", ""target"": ""Zombie Bombardment"", ""value"":0.6666666666666666},","{""source"": ""Dark Depths"", ""target"": ""Zombie Bombardment"", ""value"":0.4444444444444444},"
Delver (Other),Junk,5.0,2.0,0.2857142857142857,"{""source"": ""Delver (Other)"", ""target"": ""Junk"", ""value"":0.2857142857142857},","{""source"": ""Delver (Other)"", ""target"": ""Junk"", ""value"":0.08163265306122448},"
Delver (Other),LOAM,5.0,1.0,0.16666666666666666,"{""source"": ""Delver (Other)"", ""target"": ""LOAM"", ""value"":0.16666666666666666},","{""source"": ""Delver (Other)"", ""target"": ""LOAM"", ""value"":0.027777777777777776},"
Grixis Control,Legacy Landstill,0.625,2.875,0.8214285714285714,"{""source"": ""Grixis Control"", ""target"": ""Legacy Landstill"", ""value"":0.8214285714285714},","{""source"": ""Grixis Control"", ""target"": ""Legacy Landstill"", ""value"":0.6747448979591836},"
Grixis Control,Stoneblade,1.1749999999999998,2.2,0.6518518518518519,"{""source"": ""Grixis Control"", ""target"": ""Stoneblade"", ""value"":0.6518518518518519},","{""source"": ""Grixis Control"", ""target"": ""Stoneblade"", ""value"":0.4249108367626887},"
Grixis Control,UWx Control,0.625,2.75,0.8148148148148148,"{""source"": ""Grixis Control"", ""target"": ""UWx Control"", ""value"":0.8148148148148148},","{""source"": ""Grixis Control"", ""target"": ""UWx Control"", ""value"":0.6639231824417009},"
Junk,LOAM,4.0,4.0,0.5,"{""source"": ""Junk"", ""target"": ""LOAM"", ""value"":0.5},","{""source"": ""Junk"", ""target"": ""LOAM"", ""value"":0.25},"
Junk,Pikula,5.0,3.0,0.375,"{""source"": ""Junk"", ""target"": ""Pikula"", ""value"":0.375},","{""source"": ""Junk"", ""target"": ""Pikula"", ""value"":0.140625},"
Junk,Zombie Bombardment,5.0,2.0,0.2857142857142857,"{""source"": ""Junk"", ""target"": ""Zombie Bombardment"", ""value"":0.2857142857142857},","{""source"": ""Junk"", ""target"": ""Zombie Bombardment"", ""value"":0.08163265306122448},"
Legacy Landstill,Stoneblade,0.7999999999999998,2.2,0.7333333333333334,"{""source"": ""Legacy Landstill"", ""target"": ""Stoneblade"", ""value"":0.7333333333333334},","{""source"": ""Legacy Landstill"", ""target"": ""Stoneblade"", ""value"":0.5377777777777779},"
Legacy Landstill,UWx Control,0.25,2.75,0.9166666666666666,"{""source"": ""Legacy Landstill"", ""target"": ""UWx Control"", ""value"":0.9166666666666666},","{""source"": ""Legacy Landstill"", ""target"": ""UWx Control"", ""value"":0.8402777777777777},"
LOAM,Pikula,1.0,4.0,0.8,"{""source"": ""LOAM"", ""target"": ""Pikula"", ""value"":0.8},","{""source"": ""LOAM"", ""target"": ""Pikula"", ""value"":0.6400000000000001},"
LOAM,Zombie Bombardment,3.0,2.0,0.4,"{""source"": ""LOAM"", ""target"": ""Zombie Bombardment"", ""value"":0.4},","{""source"": ""LOAM"", ""target"": ""Zombie Bombardment"", ""value"":0.16000000000000003},"
Pikula,Zombie Bombardment,2.0,2.0,0.5,"{""source"": ""Pikula"", ""target"": ""Zombie Bombardment"", ""value"":0.5},","{""source"": ""Pikula"", ""target"": ""Zombie Bombardment"", ""value"":0.25},"
Stoneblade,UWx Control,0.5499999999999998,2.2,0.8,"{""source"": ""Stoneblade"", ""target"": ""UWx Control"", ""value"":0.8},","{""source"": ""Stoneblade"", ""target"": ""UWx Control"", ""value"":0.6400000000000001},"
