0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
4-c Control,Antiquities War,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Antiquities War"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Antiquities War"", ""value"":1.0},"
4-c Control,Arclight Phoenix,2.8,1.2,0.3,"{""source"": ""4-c Control"", ""target"": ""Arclight Phoenix"", ""value"":0.3},","{""source"": ""4-c Control"", ""target"": ""Arclight Phoenix"", ""value"":0.09},"
4-c Control,BUG Midrange,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""BUG Midrange"", ""value"":1.0},"
4-c Control,Canadian Threshold,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Canadian Threshold"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Canadian Threshold"", ""value"":1.0},"
4-c Control,Death's Shadow,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Death's Shadow"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Death's Shadow"", ""value"":1.0},"
4-c Control,Delver (Other),0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Delver (Other)"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Delver (Other)"", ""value"":1.0},"
4-c Control,Dredge,2.0,2.0,0.5,"{""source"": ""4-c Control"", ""target"": ""Dredge"", ""value"":0.5},","{""source"": ""4-c Control"", ""target"": ""Dredge"", ""value"":0.25},"
4-c Control,Food Chain,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Food Chain"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Food Chain"", ""value"":1.0},"
4-c Control,Grixis Control,0.5,3.5,0.875,"{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.875},","{""source"": ""4-c Control"", ""target"": ""Grixis Control"", ""value"":0.765625},"
4-c Control,Grixis Delver,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Grixis Delver"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Grixis Delver"", ""value"":1.0},"
4-c Control,Infect,2.0,2.0,0.5,"{""source"": ""4-c Control"", ""target"": ""Infect"", ""value"":0.5},","{""source"": ""4-c Control"", ""target"": ""Infect"", ""value"":0.25},"
4-c Control,Legacy Landstill,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Legacy Landstill"", ""value"":1.0},"
4-c Control,Merfolk,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Merfolk"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Merfolk"", ""value"":1.0},"
4-c Control,Painter,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Painter"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Painter"", ""value"":1.0},"
4-c Control,Slivers,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Slivers"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Slivers"", ""value"":1.0},"
4-c Control,Sneak & Show,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Sneak & Show"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Sneak & Show"", ""value"":1.0},"
4-c Control,Stoneblade,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""Stoneblade"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""Stoneblade"", ""value"":1.0},"
4-c Control,UR Delver,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""UR Delver"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""UR Delver"", ""value"":1.0},"
4-c Control,UWx Control,0.0,4.0,1.0,"{""source"": ""4-c Control"", ""target"": ""UWx Control"", ""value"":1.0},","{""source"": ""4-c Control"", ""target"": ""UWx Control"", ""value"":1.0},"
Antiquities War,Arclight Phoenix,2.8,1.2,0.3,"{""source"": ""Antiquities War"", ""target"": ""Arclight Phoenix"", ""value"":0.3},","{""source"": ""Antiquities War"", ""target"": ""Arclight Phoenix"", ""value"":0.09},"
Antiquities War,BUG Midrange,0.0,4.0,1.0,"{""source"": ""Antiquities War"", ""target"": ""BUG Midrange"", ""value"":1.0},","{""source"": ""Antiquities War"", ""target"": ""BUG Midrange"", ""value"":1.0},"
Antiquities War,Canadian Threshold,0.0,4.0,1.0,"{""source"": ""Antiquities War"", ""target"": ""Canadian Threshold"", ""value"":1.0},","{""source"": ""Antiquities War"", ""target"": ""Canadian Threshold"", ""value"":1.0},"
Antiquities War,Death's Shadow,0.0,4.0,1.0,"{""source"": ""Antiquities War"", ""target"": ""Death's Shadow"", ""value"":1.0},","{""source"": ""Antiquities War"", ""target"": ""Death's Shadow"", ""value"":1.0},"
Antiquities War,Delver (Other),0.0,4.0,1.0,"{""source"": ""Antiquities War"", ""target"": ""Delver (Other)"", ""value"":1.0},","{""source"": ""Antiquities War"", ""target"": ""Delver (Other)"", ""value"":1.0},"
Antiquities War,Dredge,2.0,2.0,0.5,"{""source"": ""Antiquities War"", ""target"": ""Dredge"", ""value"":0.5},","{""source"": ""Antiquities War"", ""target"": ""Dredge"", ""value"":0.25},"
Antiquities War,Food Chain,0.0,4.0,1.0,"{""source"": ""Antiquities War"", ""target"": ""Food Chain"", ""value"":1.0},","{""source"": ""Antiquities War"", ""target"": ""Food Chain"", ""value"":1.0},"
Antiquities War,Grixis Control,0.5,3.5,0.875,"{""source"": ""Antiquities War"", ""target"": ""Grixis Control"", ""value"":0.875},","{""source"": ""Antiquities War"", ""target"": ""Grixis Control"", ""value"":0.765625},"
Antiquities War,Grixis Delver,0.0,4.0,1.0,"{""source"": ""Antiquities War"", ""target"": ""Grixis Delver"", ""value"":1.0},","{""source"": ""Antiquities War"", ""target"": ""Grixis Delver"", ""value"":1.0},"
Antiquities War,Infect,2.0,2.0,0.5,"{""source"": ""Antiquities War"", ""target"": ""Infect"", ""value"":0.5},","{""source"": ""Antiquities War"", ""target"": ""Infect"", ""value"":0.25},"
Antiquities War,Legacy Landstill,0.0,4.0,1.0,"{""source"": ""Antiquities War"", ""target"": ""Legacy Landstill"", ""value"":1.0},","{""source"": ""Antiquities War"", ""target"": ""Legacy Landstill"", ""value"":1.0},"
Antiquities War,Merfolk,0.0,4.0,1.0,"{""source"": ""Antiquities War"", ""target"": ""Merfolk"", ""value"":1.0},","{""source"": ""Antiquities War"", ""target"": ""Merfolk"", ""value"":1.0},"
Antiquities War,Painter,0.0,4.0,1.0,"{""source"": ""Antiquities War"", ""target"": ""Painter"", ""value"":1.0},","{""source"": ""Antiquities War"", ""target"": ""Painter"", ""value"":1.0},"
Antiquities War,Slivers,0.0,4.0,1.0,"{""source"": ""Antiquities War"", ""target"": ""Slivers"", ""value"":1.0},","{""source"": ""Antiquities War"", ""target"": ""Slivers"", ""value"":1.0},"
